Iteration	Ident	Success
1136	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1137	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1138	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1138	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1139	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1140	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1141	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1142	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1143	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1144	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1145	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1146	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1149	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1150	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1151	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1152	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1153	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1154	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1155	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1156	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1157	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1158	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1159	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1160	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1161	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1161	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1162	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1163	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1164	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1165	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1166	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1167	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1168	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1169	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1170	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1171	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1172	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1173	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1174	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1175	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1176	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1177	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1178	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1179	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1180	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1181	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1182	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1183	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1184	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1185	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1186	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1187	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1188	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1189	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1190	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1191	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1195	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1196	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1197	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1198	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1199	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1200	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1202	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1203	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1204	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1205	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1206	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1207	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1212	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1213	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
1213	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1214	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1215	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1216	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1218	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1219	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1220	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1221	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1222	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1223	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1224	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1225	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1226	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1227	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1228	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1229	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1230	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1233	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1234	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1235	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1237	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1238	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1239	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1241	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1242	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1242	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1243	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1246	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1247	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1248	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1248	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1249	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1250	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1251	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1252	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1253	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1255	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1256	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1257	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1261	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1262	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1264	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1265	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1266	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1267	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1268	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1269	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1270	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1273	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1274	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1274	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1275	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1276	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1277	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1278	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1279	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1280	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1281	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1282	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1283	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1284	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1285	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1286	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1287	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1288	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1289	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1290	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1291	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1292	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1293	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1295	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1295	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1296	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1297	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1298	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1299	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1300	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1301	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1301	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1302	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1303	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1304	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1305	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1306	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1307	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1308	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1309	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1311	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1312	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1313	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1314	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1315	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1316	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1317	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1318	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1319	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1321	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1322	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1323	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1324	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1326	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1327	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1328	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1329	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1330	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1331	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1332	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1333	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1334	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1335	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1336	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1337	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1338	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1342	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1343	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1344	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1347	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1348	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1349	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
1350	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1351	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1352	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1353	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1356	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1357	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1358	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1359	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1360	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1361	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1361	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1363	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1364	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1365	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1366	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1369	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1370	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1372	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1373	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1374	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1375	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1376	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1377	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1378	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1379	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1380	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1381	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1382	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1383	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1384	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1385	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1385	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1387	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1388	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1389	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1390	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1391	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1393	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1394	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1395	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1396	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1397	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1398	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1401	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1402	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1403	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1404	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1405	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1406	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1407	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1408	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1409	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1410	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1411	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1412	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1416	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1417	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1418	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1419	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1420	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1421	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1422	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1423	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1424	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1425	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1427	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1428	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1429	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1433	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1434	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1435	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1436	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1437	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1438	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1439	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1440	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1441	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1442	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1443	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1443	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1444	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1445	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1446	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1448	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1449	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1450	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1451	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1452	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1453	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1454	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1455	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1456	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1456	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1457	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1458	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1459	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1463	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1464	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1465	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1466	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1467	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1468	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1469	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1470	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1471	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1472	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1473	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1474	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1477	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1478	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1479	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1480	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1481	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1482	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1483	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1484	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1485	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1486	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1487	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1488	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1489	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1491	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1492	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1493	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1497	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1498	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1499	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1500	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1501	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1502	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1503	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1504	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1505	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1506	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1507	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1510	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1511	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1512	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1513	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1514	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1515	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1516	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1517	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1518	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1519	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1520	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1521	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1522	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1522	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1523	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1524	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1525	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1526	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1527	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1527	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1528	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1530	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1530	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1531	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1531	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1533	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1534	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1534	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1535	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
